"Var1","Var2","value"
"C2D1_median_of_AF","BL_max_of_AFkl",-2
"C3D1_median_of_AF","BL_max_of_AFkl",-2
"C4D1_median_of_AF","BL_max_of_AFkl",-2
"C8D1_median_of_AF","BL_max_of_AFkl",-2
"BL_median_of_TMPMPkl","BL_max_of_AFkl",-2
"C2D1_median_of_TMPMPkl","BL_max_of_AFkl",-2
"C3D1_median_of_TMPMPkl","BL_max_of_AFkl",-2
"C4D1_median_of_TMPMPkl","BL_max_of_AFkl",-2
"C8D1_median_of_TMPMPkl","BL_max_of_AFkl",-2
"BL_median_of_TMPMP","BL_max_of_AFkl",-2
"C2D1_median_of_TMPMP","BL_max_of_AFkl",-2
"C3D1_median_of_TMPMP","BL_max_of_AFkl",-2
"C4D1_median_of_TMPMP","BL_max_of_AFkl",-2
"C8D1_median_of_TMPMP","BL_max_of_AFkl",-2
"BL_n_kl","BL_max_of_AFkl",-2
"C2D1_n_kl","BL_max_of_AFkl",-2
"C3D1_n_kl","BL_max_of_AFkl",-2
"C4D1_n_kl","BL_max_of_AFkl",-2
"C8D1_n_kl","BL_max_of_AFkl",-2
"BL_nNorm","BL_max_of_AFkl",-2
"C2D1_nNorm","BL_max_of_AFkl",-2
"C3D1_nNorm","BL_max_of_AFkl",-2
"C4D1_nNorm","BL_max_of_AFkl",-2
"C8D1_nNorm","BL_max_of_AFkl",-2
"BL_n","BL_max_of_AFkl",-2
"C2D1_n","BL_max_of_AFkl",-2
"C3D1_n","BL_max_of_AFkl",-2
"C4D1_n","BL_max_of_AFkl",-2
"C8D1_n","BL_max_of_AFkl",-2
"BL_cfDNA_conc","C2D1_max_of_AFkl",0.32102288093214
"C2D1_cfDNA_conc","C2D1_max_of_AFkl",0.10077912155917
"C3D1_cfDNA_conc","C2D1_max_of_AFkl",-0.0147994077288161
"C4D1_cfDNA_conc","C2D1_max_of_AFkl",-0.0369916069429802
"C8D1_cfDNA_conc","C2D1_max_of_AFkl",-0.0206137922575005
"BL_max_of_AFkl","C2D1_max_of_AFkl",0.344400609280638
"C2D1_max_of_AFkl","C2D1_max_of_AFkl",1
"C3D1_max_of_AFkl","C2D1_max_of_AFkl",-2
"C4D1_max_of_AFkl","C2D1_max_of_AFkl",-2
"C8D1_max_of_AFkl","C2D1_max_of_AFkl",-2
"BL_max_of_AF","C2D1_max_of_AFkl",-2
"C2D1_max_of_AF","C2D1_max_of_AFkl",-2
"C3D1_max_of_AF","C2D1_max_of_AFkl",-2
"C4D1_max_of_AF","C2D1_max_of_AFkl",-2
"C8D1_max_of_AF","C2D1_max_of_AFkl",-2
"BL_max_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C2D1_max_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C3D1_max_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C4D1_max_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C8D1_max_of_TMPMPkl","C2D1_max_of_AFkl",-2
"BL_max_of_TMPMP","C2D1_max_of_AFkl",-2
"C2D1_max_of_TMPMP","C2D1_max_of_AFkl",-2
"C3D1_max_of_TMPMP","C2D1_max_of_AFkl",-2
"C4D1_max_of_TMPMP","C2D1_max_of_AFkl",-2
"C8D1_max_of_TMPMP","C2D1_max_of_AFkl",-2
"BL_mean_of_AFkl","C2D1_max_of_AFkl",-2
"C2D1_mean_of_AFkl","C2D1_max_of_AFkl",-2
"C3D1_mean_of_AFkl","C2D1_max_of_AFkl",-2
"C4D1_mean_of_AFkl","C2D1_max_of_AFkl",-2
"C8D1_mean_of_AFkl","C2D1_max_of_AFkl",-2
"BL_mean_of_AF","C2D1_max_of_AFkl",-2
"C2D1_mean_of_AF","C2D1_max_of_AFkl",-2
"C3D1_mean_of_AF","C2D1_max_of_AFkl",-2
"C4D1_mean_of_AF","C2D1_max_of_AFkl",-2
"C8D1_mean_of_AF","C2D1_max_of_AFkl",-2
"BL_mean_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C2D1_max_of_AFkl",-2
"BL_mean_of_TMPMP","C2D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMP","C2D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMP","C2D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMP","C2D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMP","C2D1_max_of_AFkl",-2
"BL_median_of_AFkl","C2D1_max_of_AFkl",-2
"C2D1_median_of_AFkl","C2D1_max_of_AFkl",-2
"C3D1_median_of_AFkl","C2D1_max_of_AFkl",-2
"C4D1_median_of_AFkl","C2D1_max_of_AFkl",-2
"C8D1_median_of_AFkl","C2D1_max_of_AFkl",-2
"BL_median_of_AF","C2D1_max_of_AFkl",-2
"C2D1_median_of_AF","C2D1_max_of_AFkl",-2
"C3D1_median_of_AF","C2D1_max_of_AFkl",-2
"C4D1_median_of_AF","C2D1_max_of_AFkl",-2
"C8D1_median_of_AF","C2D1_max_of_AFkl",-2
"BL_median_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C2D1_max_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C2D1_max_of_AFkl",-2
"BL_median_of_TMPMP","C2D1_max_of_AFkl",-2
"C2D1_median_of_TMPMP","C2D1_max_of_AFkl",-2
"C3D1_median_of_TMPMP","C2D1_max_of_AFkl",-2
"C4D1_median_of_TMPMP","C2D1_max_of_AFkl",-2
"C8D1_median_of_TMPMP","C2D1_max_of_AFkl",-2
"BL_n_kl","C2D1_max_of_AFkl",-2
"C2D1_n_kl","C2D1_max_of_AFkl",-2
"C3D1_n_kl","C2D1_max_of_AFkl",-2
"C4D1_n_kl","C2D1_max_of_AFkl",-2
"C8D1_n_kl","C2D1_max_of_AFkl",-2
"BL_nNorm","C2D1_max_of_AFkl",-2
"C2D1_nNorm","C2D1_max_of_AFkl",-2
"C3D1_nNorm","C2D1_max_of_AFkl",-2
"C4D1_nNorm","C2D1_max_of_AFkl",-2
"C8D1_nNorm","C2D1_max_of_AFkl",-2
"BL_n","C2D1_max_of_AFkl",-2
"C2D1_n","C2D1_max_of_AFkl",-2
"C3D1_n","C2D1_max_of_AFkl",-2
"C4D1_n","C2D1_max_of_AFkl",-2
"C8D1_n","C2D1_max_of_AFkl",-2
"BL_cfDNA_conc","C3D1_max_of_AFkl",0.122042675925318
"C2D1_cfDNA_conc","C3D1_max_of_AFkl",0.0254898684482805
"C3D1_cfDNA_conc","C3D1_max_of_AFkl",-0.0059104704840998
"C4D1_cfDNA_conc","C3D1_max_of_AFkl",-0.0334164627124082
"C8D1_cfDNA_conc","C3D1_max_of_AFkl",0.0232456286072265
"BL_max_of_AFkl","C3D1_max_of_AFkl",0.153655482941318
"C2D1_max_of_AFkl","C3D1_max_of_AFkl",0.761440040559814
"C3D1_max_of_AFkl","C3D1_max_of_AFkl",1
"C4D1_max_of_AFkl","C3D1_max_of_AFkl",-2
"C8D1_max_of_AFkl","C3D1_max_of_AFkl",-2
"BL_max_of_AF","C3D1_max_of_AFkl",-2
"C2D1_max_of_AF","C3D1_max_of_AFkl",-2
"C3D1_max_of_AF","C3D1_max_of_AFkl",-2
"C4D1_max_of_AF","C3D1_max_of_AFkl",-2
"C8D1_max_of_AF","C3D1_max_of_AFkl",-2
"BL_max_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C2D1_max_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C3D1_max_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C4D1_max_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C8D1_max_of_TMPMPkl","C3D1_max_of_AFkl",-2
"BL_max_of_TMPMP","C3D1_max_of_AFkl",-2
"C2D1_max_of_TMPMP","C3D1_max_of_AFkl",-2
"C3D1_max_of_TMPMP","C3D1_max_of_AFkl",-2
"C4D1_max_of_TMPMP","C3D1_max_of_AFkl",-2
"C8D1_max_of_TMPMP","C3D1_max_of_AFkl",-2
"BL_mean_of_AFkl","C3D1_max_of_AFkl",-2
"C2D1_mean_of_AFkl","C3D1_max_of_AFkl",-2
"C3D1_mean_of_AFkl","C3D1_max_of_AFkl",-2
"C4D1_mean_of_AFkl","C3D1_max_of_AFkl",-2
"C8D1_mean_of_AFkl","C3D1_max_of_AFkl",-2
"BL_mean_of_AF","C3D1_max_of_AFkl",-2
"C2D1_mean_of_AF","C3D1_max_of_AFkl",-2
"C3D1_mean_of_AF","C3D1_max_of_AFkl",-2
"C4D1_mean_of_AF","C3D1_max_of_AFkl",-2
"C8D1_mean_of_AF","C3D1_max_of_AFkl",-2
"BL_mean_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C3D1_max_of_AFkl",-2
"BL_mean_of_TMPMP","C3D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMP","C3D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMP","C3D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMP","C3D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMP","C3D1_max_of_AFkl",-2
"BL_median_of_AFkl","C3D1_max_of_AFkl",-2
"C2D1_median_of_AFkl","C3D1_max_of_AFkl",-2
"C3D1_median_of_AFkl","C3D1_max_of_AFkl",-2
"C4D1_median_of_AFkl","C3D1_max_of_AFkl",-2
"C8D1_median_of_AFkl","C3D1_max_of_AFkl",-2
"BL_median_of_AF","C3D1_max_of_AFkl",-2
"C2D1_median_of_AF","C3D1_max_of_AFkl",-2
"C3D1_median_of_AF","C3D1_max_of_AFkl",-2
"C4D1_median_of_AF","C3D1_max_of_AFkl",-2
"C8D1_median_of_AF","C3D1_max_of_AFkl",-2
"BL_median_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C3D1_max_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C3D1_max_of_AFkl",-2
"BL_median_of_TMPMP","C3D1_max_of_AFkl",-2
"C2D1_median_of_TMPMP","C3D1_max_of_AFkl",-2
"C3D1_median_of_TMPMP","C3D1_max_of_AFkl",-2
"C4D1_median_of_TMPMP","C3D1_max_of_AFkl",-2
"C8D1_median_of_TMPMP","C3D1_max_of_AFkl",-2
"BL_n_kl","C3D1_max_of_AFkl",-2
"C2D1_n_kl","C3D1_max_of_AFkl",-2
"C3D1_n_kl","C3D1_max_of_AFkl",-2
"C4D1_n_kl","C3D1_max_of_AFkl",-2
"C8D1_n_kl","C3D1_max_of_AFkl",-2
"BL_nNorm","C3D1_max_of_AFkl",-2
"C2D1_nNorm","C3D1_max_of_AFkl",-2
"C3D1_nNorm","C3D1_max_of_AFkl",-2
"C4D1_nNorm","C3D1_max_of_AFkl",-2
"C8D1_nNorm","C3D1_max_of_AFkl",-2
"BL_n","C3D1_max_of_AFkl",-2
"C2D1_n","C3D1_max_of_AFkl",-2
"C3D1_n","C3D1_max_of_AFkl",-2
"C4D1_n","C3D1_max_of_AFkl",-2
"C8D1_n","C3D1_max_of_AFkl",-2
"BL_cfDNA_conc","C4D1_max_of_AFkl",0.100722983039148
"C2D1_cfDNA_conc","C4D1_max_of_AFkl",-0.00161352358348054
"C3D1_cfDNA_conc","C4D1_max_of_AFkl",-0.0323949838669479
"C4D1_cfDNA_conc","C4D1_max_of_AFkl",-0.0437499359688217
"C8D1_cfDNA_conc","C4D1_max_of_AFkl",0.0875135704061862
"BL_max_of_AFkl","C4D1_max_of_AFkl",0.15301399191
"C2D1_max_of_AFkl","C4D1_max_of_AFkl",0.787701601470402
"C3D1_max_of_AFkl","C4D1_max_of_AFkl",0.912527873040712
"C4D1_max_of_AFkl","C4D1_max_of_AFkl",1
"C8D1_max_of_AFkl","C4D1_max_of_AFkl",-2
"BL_max_of_AF","C4D1_max_of_AFkl",-2
"C2D1_max_of_AF","C4D1_max_of_AFkl",-2
"C3D1_max_of_AF","C4D1_max_of_AFkl",-2
"C4D1_max_of_AF","C4D1_max_of_AFkl",-2
"C8D1_max_of_AF","C4D1_max_of_AFkl",-2
"BL_max_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C2D1_max_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C3D1_max_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C4D1_max_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C8D1_max_of_TMPMPkl","C4D1_max_of_AFkl",-2
"BL_max_of_TMPMP","C4D1_max_of_AFkl",-2
"C2D1_max_of_TMPMP","C4D1_max_of_AFkl",-2
"C3D1_max_of_TMPMP","C4D1_max_of_AFkl",-2
"C4D1_max_of_TMPMP","C4D1_max_of_AFkl",-2
"C8D1_max_of_TMPMP","C4D1_max_of_AFkl",-2
"BL_mean_of_AFkl","C4D1_max_of_AFkl",-2
"C2D1_mean_of_AFkl","C4D1_max_of_AFkl",-2
"C3D1_mean_of_AFkl","C4D1_max_of_AFkl",-2
"C4D1_mean_of_AFkl","C4D1_max_of_AFkl",-2
"C8D1_mean_of_AFkl","C4D1_max_of_AFkl",-2
"BL_mean_of_AF","C4D1_max_of_AFkl",-2
"C2D1_mean_of_AF","C4D1_max_of_AFkl",-2
"C3D1_mean_of_AF","C4D1_max_of_AFkl",-2
"C4D1_mean_of_AF","C4D1_max_of_AFkl",-2
"C8D1_mean_of_AF","C4D1_max_of_AFkl",-2
"BL_mean_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C4D1_max_of_AFkl",-2
"BL_mean_of_TMPMP","C4D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMP","C4D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMP","C4D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMP","C4D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMP","C4D1_max_of_AFkl",-2
"BL_median_of_AFkl","C4D1_max_of_AFkl",-2
"C2D1_median_of_AFkl","C4D1_max_of_AFkl",-2
"C3D1_median_of_AFkl","C4D1_max_of_AFkl",-2
"C4D1_median_of_AFkl","C4D1_max_of_AFkl",-2
"C8D1_median_of_AFkl","C4D1_max_of_AFkl",-2
"BL_median_of_AF","C4D1_max_of_AFkl",-2
"C2D1_median_of_AF","C4D1_max_of_AFkl",-2
"C3D1_median_of_AF","C4D1_max_of_AFkl",-2
"C4D1_median_of_AF","C4D1_max_of_AFkl",-2
"C8D1_median_of_AF","C4D1_max_of_AFkl",-2
"BL_median_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C4D1_max_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C4D1_max_of_AFkl",-2
"BL_median_of_TMPMP","C4D1_max_of_AFkl",-2
"C2D1_median_of_TMPMP","C4D1_max_of_AFkl",-2
"C3D1_median_of_TMPMP","C4D1_max_of_AFkl",-2
"C4D1_median_of_TMPMP","C4D1_max_of_AFkl",-2
"C8D1_median_of_TMPMP","C4D1_max_of_AFkl",-2
"BL_n_kl","C4D1_max_of_AFkl",-2
"C2D1_n_kl","C4D1_max_of_AFkl",-2
"C3D1_n_kl","C4D1_max_of_AFkl",-2
"C4D1_n_kl","C4D1_max_of_AFkl",-2
"C8D1_n_kl","C4D1_max_of_AFkl",-2
"BL_nNorm","C4D1_max_of_AFkl",-2
"C2D1_nNorm","C4D1_max_of_AFkl",-2
"C3D1_nNorm","C4D1_max_of_AFkl",-2
"C4D1_nNorm","C4D1_max_of_AFkl",-2
"C8D1_nNorm","C4D1_max_of_AFkl",-2
"BL_n","C4D1_max_of_AFkl",-2
"C2D1_n","C4D1_max_of_AFkl",-2
"C3D1_n","C4D1_max_of_AFkl",-2
"C4D1_n","C4D1_max_of_AFkl",-2
"C8D1_n","C4D1_max_of_AFkl",-2
"BL_cfDNA_conc","C8D1_max_of_AFkl",0.292333896886205
"C2D1_cfDNA_conc","C8D1_max_of_AFkl",0.00797523925825556
"C3D1_cfDNA_conc","C8D1_max_of_AFkl",-0.0600200828381304
"C4D1_cfDNA_conc","C8D1_max_of_AFkl",-0.0724272030452595
"C8D1_cfDNA_conc","C8D1_max_of_AFkl",0.555681012620191
"BL_max_of_AFkl","C8D1_max_of_AFkl",0.586093310557606
"C2D1_max_of_AFkl","C8D1_max_of_AFkl",0.500144991557571
"C3D1_max_of_AFkl","C8D1_max_of_AFkl",0.387134107815947
"C4D1_max_of_AFkl","C8D1_max_of_AFkl",0.460744254437888
"C8D1_max_of_AFkl","C8D1_max_of_AFkl",1
"BL_max_of_AF","C8D1_max_of_AFkl",-2
"C2D1_max_of_AF","C8D1_max_of_AFkl",-2
"C3D1_max_of_AF","C8D1_max_of_AFkl",-2
"C4D1_max_of_AF","C8D1_max_of_AFkl",-2
"C8D1_max_of_AF","C8D1_max_of_AFkl",-2
"BL_max_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C2D1_max_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C3D1_max_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C4D1_max_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C8D1_max_of_TMPMPkl","C8D1_max_of_AFkl",-2
"BL_max_of_TMPMP","C8D1_max_of_AFkl",-2
"C2D1_max_of_TMPMP","C8D1_max_of_AFkl",-2
"C3D1_max_of_TMPMP","C8D1_max_of_AFkl",-2
"C4D1_max_of_TMPMP","C8D1_max_of_AFkl",-2
"C8D1_max_of_TMPMP","C8D1_max_of_AFkl",-2
"BL_mean_of_AFkl","C8D1_max_of_AFkl",-2
"C2D1_mean_of_AFkl","C8D1_max_of_AFkl",-2
"C3D1_mean_of_AFkl","C8D1_max_of_AFkl",-2
"C4D1_mean_of_AFkl","C8D1_max_of_AFkl",-2
"C8D1_mean_of_AFkl","C8D1_max_of_AFkl",-2
"BL_mean_of_AF","C8D1_max_of_AFkl",-2
"C2D1_mean_of_AF","C8D1_max_of_AFkl",-2
"C3D1_mean_of_AF","C8D1_max_of_AFkl",-2
"C4D1_mean_of_AF","C8D1_max_of_AFkl",-2
"C8D1_mean_of_AF","C8D1_max_of_AFkl",-2
"BL_mean_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMPkl","C8D1_max_of_AFkl",-2
"BL_mean_of_TMPMP","C8D1_max_of_AFkl",-2
"C2D1_mean_of_TMPMP","C8D1_max_of_AFkl",-2
"C3D1_mean_of_TMPMP","C8D1_max_of_AFkl",-2
"C4D1_mean_of_TMPMP","C8D1_max_of_AFkl",-2
"C8D1_mean_of_TMPMP","C8D1_max_of_AFkl",-2
"BL_median_of_AFkl","C8D1_max_of_AFkl",-2
"C2D1_median_of_AFkl","C8D1_max_of_AFkl",-2
"C3D1_median_of_AFkl","C8D1_max_of_AFkl",-2
"C4D1_median_of_AFkl","C8D1_max_of_AFkl",-2
"C8D1_median_of_AFkl","C8D1_max_of_AFkl",-2
"BL_median_of_AF","C8D1_max_of_AFkl",-2
"C2D1_median_of_AF","C8D1_max_of_AFkl",-2
"C3D1_median_of_AF","C8D1_max_of_AFkl",-2
"C4D1_median_of_AF","C8D1_max_of_AFkl",-2
"C8D1_median_of_AF","C8D1_max_of_AFkl",-2
"BL_median_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C2D1_median_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C3D1_median_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C4D1_median_of_TMPMPkl","C8D1_max_of_AFkl",-2
"C8D1_median_of_TMPMPkl","C8D1_max_of_AFkl",-2
"BL_median_of_TMPMP","C8D1_max_of_AFkl",-2
"C2D1_median_of_TMPMP","C8D1_max_of_AFkl",-2
"C3D1_median_of_TMPMP","C8D1_max_of_AFkl",-2
"C4D1_median_of_TMPMP","C8D1_max_of_AFkl",-2
"C8D1_median_of_TMPMP","C8D1_max_of_AFkl",-2
"BL_n_kl","C8D1_max_of_AFkl",-2
"C2D1_n_kl","C8D1_max_of_AFkl",-2
"C3D1_n_kl","C8D1_max_of_AFkl",-2
"C4D1_n_kl","C8D1_max_of_AFkl",-2
"C8D1_n_kl","C8D1_max_of_AFkl",-2
"BL_nNorm","C8D1_max_of_AFkl",-2
"C2D1_nNorm","C8D1_max_of_AFkl",-2
"C3D1_nNorm","C8D1_max_of_AFkl",-2
"C4D1_nNorm","C8D1_max_of_AFkl",-2
"C8D1_nNorm","C8D1_max_of_AFkl",-2
"BL_n","C8D1_max_of_AFkl",-2
"C2D1_n","C8D1_max_of_AFkl",-2
"C3D1_n","C8D1_max_of_AFkl",-2
"C4D1_n","C8D1_max_of_AFkl",-2
"C8D1_n","C8D1_max_of_AFkl",-2
"BL_cfDNA_conc","BL_max_of_AF",0.334610644046652
"C2D1_cfDNA_conc","BL_max_of_AF",-0.0218528733988136
"C3D1_cfDNA_conc","BL_max_of_AF",-0.0641721675235118
"C4D1_cfDNA_conc","BL_max_of_AF",-0.103215874777347
"C8D1_cfDNA_conc","BL_max_of_AF",0.190358761356373
"BL_max_of_AFkl","BL_max_of_AF",0.869763885409082
"C2D1_max_of_AFkl","BL_max_of_AF",0.282665591262134
"C3D1_max_of_AFkl","BL_max_of_AF",0.119927022900584
"C4D1_max_of_AFkl","BL_max_of_AF",0.121055746175784
"C8D1_max_of_AFkl","BL_max_of_AF",0.500272557936794
"BL_max_of_AF","BL_max_of_AF",1
"C2D1_max_of_AF","BL_max_of_AF",-2
"C3D1_max_of_AF","BL_max_of_AF",-2
"C4D1_max_of_AF","BL_max_of_AF",-2
"C8D1_max_of_AF","BL_max_of_AF",-2
"BL_max_of_TMPMPkl","BL_max_of_AF",-2
"C2D1_max_of_TMPMPkl","BL_max_of_AF",-2
"C3D1_max_of_TMPMPkl","BL_max_of_AF",-2
"C4D1_max_of_TMPMPkl","BL_max_of_AF",-2
"C8D1_max_of_TMPMPkl","BL_max_of_AF",-2
"BL_max_of_TMPMP","BL_max_of_AF",-2
"C2D1_max_of_TMPMP","BL_max_of_AF",-2
"C3D1_max_of_TMPMP","BL_max_of_AF",-2
"C4D1_max_of_TMPMP","BL_max_of_AF",-2
"C8D1_max_of_TMPMP","BL_max_of_AF",-2
"BL_mean_of_AFkl","BL_max_of_AF",-2
"C2D1_mean_of_AFkl","BL_max_of_AF",-2
"C3D1_mean_of_AFkl","BL_max_of_AF",-2
"C4D1_mean_of_AFkl","BL_max_of_AF",-2
"C8D1_mean_of_AFkl","BL_max_of_AF",-2
"BL_mean_of_AF","BL_max_of_AF",-2
"C2D1_mean_of_AF","BL_max_of_AF",-2
"C3D1_mean_of_AF","BL_max_of_AF",-2
"C4D1_mean_of_AF","BL_max_of_AF",-2
"C8D1_mean_of_AF","BL_max_of_AF",-2
"BL_mean_of_TMPMPkl","BL_max_of_AF",-2
"C2D1_mean_of_TMPMPkl","BL_max_of_AF",-2
"C3D1_mean_of_TMPMPkl","BL_max_of_AF",-2
"C4D1_mean_of_TMPMPkl","BL_max_of_AF",-2
"C8D1_mean_of_TMPMPkl","BL_max_of_AF",-2
"BL_mean_of_TMPMP","BL_max_of_AF",-2
"C2D1_mean_of_TMPMP","BL_max_of_AF",-2
"C3D1_mean_of_TMPMP","BL_max_of_AF",-2
"C4D1_mean_of_TMPMP","BL_max_of_AF",-2
"C8D1_mean_of_TMPMP","BL_max_of_AF",-2
"BL_median_of_AFkl","BL_max_of_AF",-2
"C2D1_median_of_AFkl","BL_max_of_AF",-2
"C3D1_median_of_AFkl","BL_max_of_AF",-2
"C4D1_median_of_AFkl","BL_max_of_AF",-2
"C8D1_median_of_AFkl","BL_max_of_AF",-2
"BL_median_of_AF","BL_max_of_AF",-2
"C2D1_median_of_AF","BL_max_of_AF",-2
"C3D1_median_of_AF","BL_max_of_AF",-2
"C4D1_median_of_AF","BL_max_of_AF",-2
"C8D1_median_of_AF","BL_max_of_AF",-2
"BL_median_of_TMPMPkl","BL_max_of_AF",-2
"C2D1_median_of_TMPMPkl","BL_max_of_AF",-2
"C3D1_median_of_TMPMPkl","BL_max_of_AF",-2
"C4D1_median_of_TMPMPkl","BL_max_of_AF",-2
"C8D1_median_of_TMPMPkl","BL_max_of_AF",-2
"BL_median_of_TMPMP","BL_max_of_AF",-2
"C2D1_median_of_TMPMP","BL_max_of_AF",-2
"C3D1_median_of_TMPMP","BL_max_of_AF",-2
"C4D1_median_of_TMPMP","BL_max_of_AF",-2
"C8D1_median_of_TMPMP","BL_max_of_AF",-2
"BL_n_kl","BL_max_of_AF",-2
"C2D1_n_kl","BL_max_of_AF",-2
"C3D1_n_kl","BL_max_of_AF",-2
"C4D1_n_kl","BL_max_of_AF",-2
"C8D1_n_kl","BL_max_of_AF",-2
"BL_nNorm","BL_max_of_AF",-2
"C2D1_nNorm","BL_max_of_AF",-2
"C3D1_nNorm","BL_max_of_AF",-2
"C4D1_nNorm","BL_max_of_AF",-2
"C8D1_nNorm","BL_max_of_AF",-2
"BL_n","BL_max_of_AF",-2
"C2D1_n","BL_max_of_AF",-2
"C3D1_n","BL_max_of_AF",-2
"C4D1_n","BL_max_of_AF",-2
"C8D1_n","BL_max_of_AF",-2
"BL_cfDNA_conc","C2D1_max_of_AF",0.0820477368705889
"C2D1_cfDNA_conc","C2D1_max_of_AF",-0.0235088192590232
"C3D1_cfDNA_conc","C2D1_max_of_AF",-0.0711503480198432
"C4D1_cfDNA_conc","C2D1_max_of_AF",-0.0582070363799647
"C8D1_cfDNA_conc","C2D1_max_of_AF",-0.0648563190325247
"BL_max_of_AFkl","C2D1_max_of_AF",0.0899836140017422
"C2D1_max_of_AFkl","C2D1_max_of_AF",0.437212902659895
"C3D1_max_of_AFkl","C2D1_max_of_AF",0.330090181885367
"C4D1_max_of_AFkl","C2D1_max_of_AF",0.336988134790203
"C8D1_max_of_AFkl","C2D1_max_of_AF",0.189188920214312
"BL_max_of_AF","C2D1_max_of_AF",0.479128321968019
"C2D1_max_of_AF","C2D1_max_of_AF",1
"C3D1_max_of_AF","C2D1_max_of_AF",-2
"C4D1_max_of_AF","C2D1_max_of_AF",-2
"C8D1_max_of_AF","C2D1_max_of_AF",-2
"BL_max_of_TMPMPkl","C2D1_max_of_AF",-2
"C2D1_max_of_TMPMPkl","C2D1_max_of_AF",-2
"C3D1_max_of_TMPMPkl","C2D1_max_of_AF",-2
"C4D1_max_of_TMPMPkl","C2D1_max_of_AF",-2
"C8D1_max_of_TMPMPkl","C2D1_max_of_AF",-2
"BL_max_of_TMPMP","C2D1_max_of_AF",-2
"C2D1_max_of_TMPMP","C2D1_max_of_AF",-2
"C3D1_max_of_TMPMP","C2D1_max_of_AF",-2
